CID,n,rank,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,bd_in_2,bd_in_3,na_in_C4,na_in_N3,na_in_O2,na_in_S2,na_in_S6,na_ex_C4,na_ex_Cl1,na_ex_N3,na_ex_O2,na_ex_S2,C4_2_C4_2_1,C4_2_C4_2_2,C4_2_C4_3_1,C4_2_C4_3_2,C4_2_C4_4_1,C4_2_N3_2_1,C4_2_N3_2_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_S2_2_1,C4_3_C4_3_1,C4_3_C4_3_2,C4_3_C4_4_1,C4_3_N3_2_1,C4_3_N3_2_2,C4_3_N3_3_1,C4_3_O2_2_1,C4_3_S2_2_1,C4_3_S6_4_1,C4_4_C4_4_1,C4_4_N3_2_1,C4_4_O2_2_1,N3_2_N3_3_1,N3_2_O2_2_1,N3_2_S6_4_1,FC_1_C4_0_H1_1_/_1_/_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_3_C4_0_/_/_0,FC_4_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_5_N3_0_/_/_0,FC_6_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_7_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_8_O2_0_/_/_0,FC_9_C4_0_O2_1_/_2_/_0_0,FC_10_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_11_C4_0_Cl1_1_/_1_/_0_0,FC_12_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_13_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_14_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_15_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_16_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_17_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_18_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_19_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_20_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_21_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_22_N3_0_H1_1_/_1_/_0_0,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_24_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_25_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_26_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_27_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_28_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_29_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_30_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_31_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_32_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_33_C4_0_O2_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_34_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_/_1_1_1_1_2_/_0_0_0_0_-1_0,FC_35_C4_0_H1_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_36_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_37_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_38_C4_0_S2_1_H1_2_/_1_1_/_0_0_0,FC_39_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_40_S6_0_O2_1_O2_1_/_2_2_/_0_0_0,FC_41_N3_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_42_C4_0_C4_1_O2_2_O2_2_/_1_1_2_/_0_0_-1_0,FC_43_C4_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,FC_44_N3_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_45_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_46_N3_0_H1_1_/_1_/_1_0,FC_47_N3_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_48_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_/_1_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_-1_0,FC_49_S2_0_/_/_0,FC_50_C4_0_O2_1_O2_1_H1_2_/_2_1_1_/_0_0_0_0,FC_51_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_52_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_N3_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_53_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_55_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_56_N3_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_57_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_58_C4_0_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_59_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_60_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0,FC_61_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_62_C4_0_S2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_63_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_64_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_65_C4_0_H1_1_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_66_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_67_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_68_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_69_C4_0_H1_1_C4_1_O2_2_O2_2_/_1_1_1_2_/_0_0_0_-1_0,LeafAC_C4_C4_1,LeafAC_C4_C4_2,LeafAC_C4_N3_1,LeafAC_C4_O2_1,LeafAC_Cl1_C4_1,LeafAC_N3_C4_1,LeafAC_O2_C4_1,LeafAC_O2_C4_2,LeafAC_O2_N3_1,LeafAC_O2_N3_2,LeafAC_O2_S6_2,LeafAC_S2_C4_1
4101,10,3,10,63.6364,0,6,4,0,0,6,4,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,16,3,16,70,0,12,4,0,0,12,4,0,6,0,14,2,0,0,0,0,0,0,0,0,4,2,3,3,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,42,4,26,69.7727,0,7,19,0,0,20,6,0,0,0,20,0,6,0,0,3,0,6,7,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,1,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0
4680,25,3,17,73.6957,0,9,8,0,0,13,4,0,8,0,16,1,0,0,0,4,0,0,4,0,0,2,8,3,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4764,24,4,21,83.6842,0,13,7,1,0,16,4,1,9,0,20,0,1,0,0,0,0,0,3,0,4,3,4,6,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,12,0,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
4792,44,4,29,61.6,0,16,9,4,2,20,6,1,2,0,27,0,2,0,0,9,0,0,6,0,10,0,4,2,1,0,0,0,0,0,3,0,8,0,0,0,2,0,0,1,0,1,0,0,0,6,11,1,2,0,1,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0
5032,12,1,8,61.1111,0,5,3,0,1,6,1,0,3,0,8,0,0,0,0,2,0,1,1,0,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5143,12,2,9,107.647,0,5,3,1,0,7,2,0,3,0,7,1,0,0,1,0,0,0,3,0,2,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
5251,8,0,3,70,0,3,0,0,2,1,0,0,1,0,3,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5304,25,7,24,71.0638,0,12,11,1,0,13,10,1,4,0,21,2,1,0,0,0,0,0,1,0,4,1,5,3,1,0,0,2,1,0,5,0,3,0,0,4,1,0,0,0,0,0,0,0,0,10,6,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5503,21,2,17,74.0476,0,12,4,1,0,15,2,0,3,0,13,3,0,0,1,1,0,0,3,0,6,1,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,4,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
5798,9,2,9,78.6667,0,7,2,0,0,7,2,0,4,0,7,2,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5953,24,4,19,67.5,0,10,9,0,0,13,6,0,5,0,17,2,0,0,0,3,0,0,2,0,1,2,8,1,0,1,0,2,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,4,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5979,25,7,24,71.0638,0,12,11,1,0,13,10,1,4,0,21,2,1,0,0,0,0,0,1,0,4,1,5,3,1,0,0,2,1,0,5,0,3,0,0,4,1,0,0,0,0,0,0,0,0,10,6,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6082,15,1,7,65.9375,0,3,4,0,1,5,1,0,3,0,7,0,0,0,0,4,0,1,3,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0
6115,7,1,6,66.4286,0,5,1,0,0,6,0,0,3,0,6,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6385,5,0,0,45.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
6387,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
6417,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0
6558,5,0,0,45.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
6619,21,2,13,110.788,0,4,8,1,0,11,2,0,6,0,13,0,0,0,0,2,4,0,2,0,0,0,4,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0
6893,9,1,6,60.5,0,3,3,0,0,6,0,0,3,0,6,0,0,0,0,2,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
6896,9,1,6,60.5,0,3,3,0,0,6,0,0,3,0,6,0,0,0,0,2,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
6899,9,1,6,125.231,0,3,3,0,0,6,0,0,3,0,6,0,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
6914,10,1,6,151.692,0,2,4,0,0,6,0,0,3,0,6,0,0,0,0,0,3,0,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
6947,10,1,6,92.6667,0,4,2,0,0,6,0,0,3,0,6,0,0,0,0,0,0,1,3,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7005,11,2,10,75.7895,0,7,3,0,0,8,2,0,5,0,10,0,0,0,0,0,0,0,1,0,3,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7013,17,3,17,73,0,13,4,0,0,13,4,0,8,0,16,1,0,0,0,0,0,0,0,0,5,4,2,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,8,1,6,91,0,4,2,0,0,6,0,0,3,0,6,0,0,0,0,0,1,1,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
