CID,a
13,1.380211241711606
263,2.1760912590556813
264,0.9542425094393249
356,3.0821855581319544
568,0.2081725266671217
957,-0.16115090926274472
996,1.3506356082589543
1049,1.1760912590556813
3036,0.7052220557053835
3283,0.47712125471966244
4650,-0.3979400086720376
5993,-1.3777859770337046
6115,2.5440680443502757
6276,1.8585371975696392
6386,2.3404441148401185
6478,0.5185139398778874
6492,-1.2676062401770316
6544,1.6989700043360187
6568,2.1177682949263725
6569,2.1687920203141817
6734,-0.2968806537639221
6901,1.0791812460476249
7095,-0.5228787452803376
7239,2.4771212547196626
7276,0.29314148345093083
7362,1.3010299956639813
7390,1.4771212547196624
7407,2.9822712330395684
7410,0.4692327425066121
7416,0.9777236052888477
7500,2.9395192526186187
7501,2.934498451243568
7502,0.287801729930226
7503,0.1903316981702915
7521,0.287801729930226
7612,0.6989700043360189
7635,0.1673173347481761
7728,1.973589623427257
7838,1.6434526764861874
7843,1.165244326125311
7892,-0.5397036732425246
7909,2.284881714655453
7914,3.100370545117563
7915,3.1818435879447726
7918,0.15836249209524964
7949,-1.6197887582883939
7958,-0.1804560644581313
7964,2.4471580313422194
7967,2.6020599913279625
7969,2.5826314394896364
7975,-0.769551078621726
7997,2.0211892990699383
8003,3.4771212547196626
8005,0.8013556811156556
8028,2.247973266361807
8038,1.954242509439325
8115,3.3344537511509307
8148,0.404696909410773
8449,0.14634512865046825
8471,0.04921802267018165
8723,-0.08092190762392612
8821,1.505149978319906
8857,2.8228216453031045
8858,2.0
8900,3.1072099696478683
8902,-0.08196966321511988
8909,0.3979400086720376
10461,-1.8239087409443189
10757,-0.8239087409443188
11328,-1.368556230986828
11443,1.2335037603411345
12348,1.5693739096150459
16704,1.3979400086720377
16945,0.7047251904162503
25485,3.7781512503836434
31272,1.9761665001319753
31374,2.2143138974244
104775,0.9542425094393249
447466,0.47712125471966244
11954021,-1.3777859770337046
12303031,-1.3777859770337046
24860539,-1.3777859770337046
134687881,-1.3777859770337046
