CID,n,rank,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,bd_in_2,bd_in_3,na_in_B3,na_in_C4,na_in_N3,na_in_O2,na_in_P5,na_in_S2,na_in_S6,na_ex_Br1,na_ex_C4,na_ex_Cl1,na_ex_F1,na_ex_N3,na_ex_O2,na_ex_P5,na_ex_S2,na_ex_S6,B3_3_C4_3_1,B3_3_O2_2_1,C4_2_C4_2_1,C4_2_C4_2_2,C4_2_C4_3_1,C4_2_C4_3_2,C4_2_C4_4_1,C4_2_N3_2_1,C4_2_N3_2_2,C4_2_N3_3_1,C4_2_N3_4_1,C4_2_O2_2_1,C4_2_S2_2_1,C4_2_S6_4_1,C4_3_C4_3_1,C4_3_C4_3_2,C4_3_C4_4_1,C4_3_N3_2_1,C4_3_N3_2_2,C4_3_N3_3_1,C4_3_O2_2_1,C4_3_S2_2_1,C4_3_S6_4_1,C4_4_C4_4_1,C4_4_N3_2_1,C4_4_N3_3_1,C4_4_O2_2_1,N3_2_N3_2_1,N3_2_N3_2_2,N3_2_N3_3_1,N3_2_O2_2_1,N3_2_P5_4_1,N3_2_S6_4_1,N3_3_N3_3_1,O2_2_O2_2_1,O2_2_P5_4_1,FC_1_C4_0_H1_1_/_1_/_0_0,FC_2_C4_0_/_/_0,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_4_N3_0_/_/_0,FC_5_N3_0_H1_1_/_1_/_0_0,FC_6_C4_0_O2_1_/_2_/_0_0,FC_7_O2_0_/_/_0,FC_8_C4_0_F1_1_/_1_/_0_0,FC_9_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_10_C4_0_Cl1_1_/_1_/_0_0,FC_11_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_13_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_14_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_15_C4_0_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_/_0_0_0_0_0,FC_16_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_17_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_18_S6_0_O2_1_O2_1_/_2_2_/_0_0_0,FC_19_C4_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_20_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_21_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_22_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_23_C4_0_Br1_1_/_1_/_0_0,FC_24_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_25_S2_0_/_/_0,FC_26_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_27_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_28_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_29_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_31_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_32_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,FC_33_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_34_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_35_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_36_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_37_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_38_O2_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_39_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_40_N3_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_41_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_42_N3_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_43_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_44_C4_0_H1_1_O2_1_H1_2_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_45_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_2_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_46_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_2_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_47_C4_0_O2_1_C4_1_N3_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_48_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_49_C4_0_H1_1_H1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_50_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_51_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_52_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_53_C4_0_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_55_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_56_C4_0_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_57_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_58_N3_0_H1_1_C4_1_H1_2_O2_2_/_1_1_1_2_/_0_0_0_0_0,FC_59_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_60_C4_0_S6_1_O2_2_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_61_C4_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_62_S6_0_O2_1_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_63_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_64_O2_0_P5_1_O2_2_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_-1_0_0_0,FC_65_N3_0_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_66_B3_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_67_C4_0_S2_1_/_2_/_0_0,FC_68_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_69_N3_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_70_C4_0_C4_1_C4_2_H1_3_H1_3_H1_3_/_3_1_1_1_1_/_0_0_0_0_0_0,FC_71_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_1_0_0_0_0,FC_72_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_73_N3_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_74_P5_0_O2_1_/_2_/_0_0,FC_75_O2_0_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_/_0_0_0_0_0,FC_76_C4_0_O2_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_2_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_77_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_78_C4_0_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_Br1_C4_1,LeafAC_C4_C4_1,LeafAC_C4_C4_2,LeafAC_C4_N3_1,LeafAC_C4_O2_1,LeafAC_C4_S6_1,LeafAC_Cl1_C4_1,LeafAC_F1_C4_1,LeafAC_N3_C4_1,LeafAC_N3_C4_3,LeafAC_O2_B3_1,LeafAC_O2_C4_1,LeafAC_O2_C4_2,LeafAC_O2_N3_1,LeafAC_O2_N3_2,LeafAC_O2_P5_1,LeafAC_O2_P5_2,LeafAC_O2_S6_2,LeafAC_S2_C4_2
148195,0.377049,0.5,0.410714,0.738562,0,0.35,0.454545,0,0,0.367347,0.388889,0,0.428571,0,0,0.5,0.333333,0,0,0,0,1,0.111111,0.25,0,0.5,0.222222,0,0,0,0,0,0.454545,0,0.75,0.375,0,0,0.333333,0.666667,0,0,0,0,0.444444,0.666667,0,0.111111,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.307692,0.55,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,1,0,0,0,0.5,0,0,0,0,0,0
9804938,0.360656,0.375,0.375,0.31015,0,0.375,0.318182,0,0.666667,0.285714,0.388889,0,0.571429,0,0,0.409091,0.555556,0,0,0,0,0,0.444444,0,0,0.5,0.333333,0,0,0,0,0,0.363636,0.5,0.25,0.75,0,0.333333,0,0,0,0,0,0,0.555556,0,0,0.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0.461538,0.1,0,0.666667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0,0,0.75,0,0,0,0,0,0
441130,0.213115,0.25,0.142857,0.351877,0,0.05,0.318182,0,0.333333,0.102041,0.222222,0,0.0714286,0,0,0.159091,0.222222,0,0,1,0,0,0.666667,0,0,0.5,0.555556,0,0,0,0,0,0,0,0.1875,0,0,0.166667,0,0,0,0,0,0,0.555556,0.333333,0,0.111111,0,0.428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0769231,0.1,0.125,0.166667,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.285714,0,1,0,0,0,0,0,0,0,0.222222,0.75,0,0,0,0,0,0
6436009,0.540984,0.5,0.482143,0.149426,0,0.375,0.5,0.666667,0.666667,0.387755,0.388889,1,0.428571,0,0,0.545455,0.111111,0.8,0,0,0,0,1,0,0,0,0.444444,0,0,0,0,0,0.181818,0.25,0.625,0.5,0.666667,0,0,0,0,0.125,0,0,0.666667,0,0.75,0,0.2,0,1,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0.5625,0.230769,0.3,0,0,0.25,0.8,0,1,0,0,0.25,0,1,0,0,0,0,0,0,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333,0,0,0,0,0,0,0.222222,0.25,0,0,0,0,0,0
54732242,0.47541,0.875,0.535714,0.349996,0,0.425,0.5,1,0,0.408163,0.611111,1,0.642857,0,0,0.590909,0.444444,0.4,0,0,0,0,0.222222,0,0,0,0.444444,0,0,0,0,0,0.363636,0.75,0.5625,0.125,0.666667,0,0,0.333333,0,0,0,0,0.444444,1,1,0.222222,0.4,0.142857,0.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5625,0.615385,0.35,0.375,0.166667,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,0,0,0.333333,0.25,0,0,0,0,0,0
9915743,0.442623,0.375,0.446429,0.458154,0,0.45,0.363636,0,0.666667,0.367347,0.388889,0,0.857143,0,0,0.477273,0.444444,0.4,0,0,0,0,0.555556,0.25,0,1,0.111111,0,0,0,0,0,0.272727,0.75,0.5,0.5,0,0,0.666667,0,0,0.125,0,0,0.222222,1,0,0.666667,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0.615385,0.05,0.25,0.333333,0.25,0.2,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,1,0,0,0.25,0,0,1,0,0,0.25,0,0,0,0,0,0
6178305,0.0983607,0.125,0.125,0.631775,0,0.15,0.0454545,0.333333,0,0.163265,0.0555556,0,0.214286,0,0,0.113636,0.222222,0.2,0,0,0.5,0,0.111111,0,0,0.5,0.444444,0,0,0,0,0,0.181818,0,0.125,0.25,0,0,0.333333,0.166667,0,0,0,1,0,0,0,0,0,0.142857,0.4,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0.0769231,0.15,0.25,0,0,0.2,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0
24958198,0.180328,0.375,0.267857,0.306394,0,0.3,0.181818,0,0,0.244898,0.277778,0,0.5,0,0,0.318182,0.333333,0,0,0,0,0,0.111111,0,0,0.5,0.111111,0,0,0,0,0,0.363636,0.5,0.3125,0.5,0,0.333333,0,0.166667,0,0,0,0,0.333333,0,0,0,0.2,0.142857,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.307692,0.2,0.25,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0
447715,0.278689,0.375,0.25,0,0,0.175,0.272727,0.666667,0.333333,0.183673,0.333333,0,0,0,0,0.363636,0,0,0,0,0,0,0.666667,0,0,0,0.444444,0,0,0,0,0,0.363636,0,0.4375,0,0.666667,0,0,0,0,0,0,0,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.4,0,0,0,0,0,0.666667,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,0,0,0.333333,0.25,0,0,0,0,0,0
25110515,0.278689,0.375,0.303571,0.346443,0,0.3,0.272727,0,0.666667,0.204082,0.388889,0,0.571429,0,0,0.318182,0.333333,0.4,0,0,0,0,0.555556,0,0,0.5,0.111111,0,0,0,0,0,0.181818,0.5,0.375,0.25,0,0.166667,0,0,0,0,0,0,0.444444,0.666667,0,0.222222,0.4,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.375,0.538462,0.1,0.25,0.166667,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0,0.111111,0,0,0,0,0,0,0
86705695,0.360656,0.5,0.357143,0.418071,0,0.25,0.5,0,0,0.306122,0.388889,0,0.5,0,0,0.363636,0.555556,0.2,0,0,0,0,0.444444,0,0.333333,0,0.333333,0,0,0,0,0,0.181818,0,0.25,0.375,0,0.166667,0,0.666667,0,0.25,0,0,0.444444,1,0,0.222222,0.2,0.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.461538,0.3,0.375,0.166667,0.25,0.2,1,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0.666667,0,0,0.333333,0,0,0,0,0.25,0,0,0,0,0,0
25151352,0.262295,0.375,0.321429,0.731079,0,0.35,0.227273,0,0,0.306122,0.277778,0,0.714286,0,0,0.340909,0.555556,0,0,0,0,0,0.111111,0.25,0.5,0,0,0,0,0,0,0,0,0.5,0.5625,0.5,0,0.666667,0.333333,0,0,0,0,0,0.111111,0.333333,0,0.333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.461538,0.1,0.375,0.333333,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0
9948102,0.114754,0.125,0.232143,0.143132,0,0.35,0,0,0,0.285714,0.0555556,0,0.214286,0,0,0.295455,0.111111,0.2,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.818182,0.25,0.1875,0.25,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.0769231,0.55,0.125,0,0,0.2,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
129073603,0.42623,0.5,0.464286,0.351347,0,0.425,0.409091,0.333333,0,0.428571,0.388889,0,0.714286,0,0,0.431818,1,0,0,0,0,0,0.444444,0,0.166667,0,0.222222,0,0,0,0,0,0.181818,0.25,0.4375,0.5,0.666667,0.166667,0.333333,0.166667,0,0,0,0,0.222222,0,0.25,0.777778,0.8,0.142857,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0.4375,0.384615,0.2,0.75,0.5,0.25,0,0.5,0.666667,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,0,0,0.333333,0,0,0.166667,0,0,0,0,0.25,0,0,0,0,0,0
456199,0.196721,0.25,0.214286,0.772583,0,0.25,0.136364,0,0.333333,0.183673,0.222222,0,0.357143,0,0,0.204545,0.222222,0.6,0,0,0,0,0.111111,0,0.5,0.5,0.222222,0,0,0,0,0,0.0909091,0.25,0.3125,0.375,0,0,0,0.333333,0,0.25,0,0,0,0,0,0.111111,0.2,0.142857,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.230769,0.15,0.25,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,0,0,0,0
10348973,0.508197,0.5,0.464286,0.594536,0,0.35,0.590909,0,0.666667,0.346939,0.5,0,0.785714,0,0,0.477273,0.666667,0,0,1,0,0,0.444444,0,0.333333,0.5,0.555556,0,0,0,0,0,0.181818,0.75,0.4375,0.375,0,0,0,0.166667,0,0,0,0,0.444444,1,0,0.333333,0.4,0.714286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.615385,0.05,0.5,0.166667,0.75,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666667,0,0,0.333333,0,0,0,0,0.75,0,0,0,0,0,0
56832851,0.47541,0.375,0.428571,0.41079,0,0.375,0.363636,0.666667,0.333333,0.387755,0.333333,0,0.5,0,0,0.386364,0.444444,0.8,1,0,0,0,0.666667,0,0,1,0.444444,0,0,0,0,0,0.272727,0.5,0.1875,0.375,0,0.166667,0.333333,0,0,0.25,0,0,0.444444,0,0.5,0.111111,0.2,0.285714,0.6,0,0,0,0,0,0.333333,0,0,0.5,0,1,0,0,0,1,0.5,0.230769,0.1,0.375,0.166667,0.25,0.8,0,0,0,0,0.5,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,0,0,1,1,0,0.222222,0.25,0,0,0,1,0,0
57504764,0.245902,0.375,0.303571,0.702672,0,0.275,0.318182,0,0.333333,0.244898,0.333333,0,0.642857,0,0,0.340909,0.444444,0,0,0,0,0.5,0.222222,0,0,0,0.222222,0,0,0,0,0,0.272727,0.5,0.3125,0.375,0,0.166667,0.333333,0,0,0,0,0,0.333333,0.333333,0,0.222222,0.4,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.384615,0.1,0.5,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.142857,0,0,0.333333,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0
